name	type	source	detector	wavelength_nominal	units	sampling_frequency
S26-D15	NIRSCWAMPLITUDE	26	15	685	n/a	10.41666666666667
S27-D15	NIRSCWAMPLITUDE	27	15	685	n/a	10.41666666666667
S28-D15	NIRSCWAMPLITUDE	28	15	685	n/a	10.41666666666667
S30-D15	NIRSCWAMPLITUDE	30	15	685	n/a	10.41666666666667
S31-D15	NIRSCWAMPLITUDE	31	15	685	n/a	10.41666666666667
S32-D15	NIRSCWAMPLITUDE	32	15	685	n/a	10.41666666666667
S2-D16	NIRSCWAMPLITUDE	2	16	685	n/a	10.41666666666667
S3-D16	NIRSCWAMPLITUDE	3	16	685	n/a	10.41666666666667
S4-D16	NIRSCWAMPLITUDE	4	16	685	n/a	10.41666666666667
S5-D16	NIRSCWAMPLITUDE	5	16	685	n/a	10.41666666666667
S6-D16	NIRSCWAMPLITUDE	6	16	685	n/a	10.41666666666667
S7-D16	NIRSCWAMPLITUDE	7	16	685	n/a	10.41666666666667
S8-D16	NIRSCWAMPLITUDE	8	16	685	n/a	10.41666666666667
S9-D16	NIRSCWAMPLITUDE	9	16	685	n/a	10.41666666666667
S10-D16	NIRSCWAMPLITUDE	10	16	685	n/a	10.41666666666667
S11-D16	NIRSCWAMPLITUDE	11	16	685	n/a	10.41666666666667
S12-D16	NIRSCWAMPLITUDE	12	16	685	n/a	10.41666666666667
S13-D16	NIRSCWAMPLITUDE	13	16	685	n/a	10.41666666666667
S14-D16	NIRSCWAMPLITUDE	14	16	685	n/a	10.41666666666667
S15-D16	NIRSCWAMPLITUDE	15	16	685	n/a	10.41666666666667
S16-D16	NIRSCWAMPLITUDE	16	16	685	n/a	10.41666666666667
S17-D16	NIRSCWAMPLITUDE	17	16	685	n/a	10.41666666666667
S18-D16	NIRSCWAMPLITUDE	18	16	685	n/a	10.41666666666667
S19-D16	NIRSCWAMPLITUDE	19	16	685	n/a	10.41666666666667
S20-D16	NIRSCWAMPLITUDE	20	16	685	n/a	10.41666666666667
S21-D16	NIRSCWAMPLITUDE	21	16	685	n/a	10.41666666666667
S22-D16	NIRSCWAMPLITUDE	22	16	685	n/a	10.41666666666667
S23-D16	NIRSCWAMPLITUDE	23	16	685	n/a	10.41666666666667
S24-D16	NIRSCWAMPLITUDE	24	16	685	n/a	10.41666666666667
S25-D16	NIRSCWAMPLITUDE	25	16	685	n/a	10.41666666666667
S26-D16	NIRSCWAMPLITUDE	26	16	685	n/a	10.41666666666667
S27-D16	NIRSCWAMPLITUDE	27	16	685	n/a	10.41666666666667
S28-D16	NIRSCWAMPLITUDE	28	16	685	n/a	10.41666666666667
S31-D16	NIRSCWAMPLITUDE	31	16	685	n/a	10.41666666666667
S32-D16	NIRSCWAMPLITUDE	32	16	685	n/a	10.41666666666667
S110-D16	NIRSCWAMPLITUDE	110	16	685	n/a	10.41666666666667
S116-D16	NIRSCWAMPLITUDE	116	16	685	n/a	10.41666666666667
S122-D16	NIRSCWAMPLITUDE	122	16	685	n/a	10.41666666666667
S5-D17	NIRSCWAMPLITUDE	5	17	685	n/a	10.41666666666667
S6-D17	NIRSCWAMPLITUDE	6	17	685	n/a	10.41666666666667
S9-D17	NIRSCWAMPLITUDE	9	17	685	n/a	10.41666666666667
S10-D17	NIRSCWAMPLITUDE	10	17	685	n/a	10.41666666666667
S11-D17	NIRSCWAMPLITUDE	11	17	685	n/a	10.41666666666667
S13-D17	NIRSCWAMPLITUDE	13	17	685	n/a	10.41666666666667
S14-D17	NIRSCWAMPLITUDE	14	17	685	n/a	10.41666666666667
S15-D17	NIRSCWAMPLITUDE	15	17	685	n/a	10.41666666666667
S16-D17	NIRSCWAMPLITUDE	16	17	685	n/a	10.41666666666667
S17-D17	NIRSCWAMPLITUDE	17	17	685	n/a	10.41666666666667
S18-D17	NIRSCWAMPLITUDE	18	17	685	n/a	10.41666666666667
S19-D17	NIRSCWAMPLITUDE	19	17	685	n/a	10.41666666666667
S20-D17	NIRSCWAMPLITUDE	20	17	685	n/a	10.41666666666667
S21-D17	NIRSCWAMPLITUDE	21	17	685	n/a	10.41666666666667
S22-D17	NIRSCWAMPLITUDE	22	17	685	n/a	10.41666666666667
S23-D17	NIRSCWAMPLITUDE	23	17	685	n/a	10.41666666666667
S24-D17	NIRSCWAMPLITUDE	24	17	685	n/a	10.41666666666667
S25-D17	NIRSCWAMPLITUDE	25	17	685	n/a	10.41666666666667
S26-D17	NIRSCWAMPLITUDE	26	17	685	n/a	10.41666666666667
S27-D17	NIRSCWAMPLITUDE	27	17	685	n/a	10.41666666666667
S28-D17	NIRSCWAMPLITUDE	28	17	685	n/a	10.41666666666667
S29-D17	NIRSCWAMPLITUDE	29	17	685	n/a	10.41666666666667
S30-D17	NIRSCWAMPLITUDE	30	17	685	n/a	10.41666666666667
S31-D17	NIRSCWAMPLITUDE	31	17	685	n/a	10.41666666666667
S32-D17	NIRSCWAMPLITUDE	32	17	685	n/a	10.41666666666667
S33-D17	NIRSCWAMPLITUDE	33	17	685	n/a	10.41666666666667
S34-D17	NIRSCWAMPLITUDE	34	17	685	n/a	10.41666666666667
S35-D17	NIRSCWAMPLITUDE	35	17	685	n/a	10.41666666666667
S5-D18	NIRSCWAMPLITUDE	5	18	685	n/a	10.41666666666667
S6-D18	NIRSCWAMPLITUDE	6	18	685	n/a	10.41666666666667
S7-D18	NIRSCWAMPLITUDE	7	18	685	n/a	10.41666666666667
S9-D18	NIRSCWAMPLITUDE	9	18	685	n/a	10.41666666666667
S10-D18	NIRSCWAMPLITUDE	10	18	685	n/a	10.41666666666667
S11-D18	NIRSCWAMPLITUDE	11	18	685	n/a	10.41666666666667
S12-D18	NIRSCWAMPLITUDE	12	18	685	n/a	10.41666666666667
S13-D18	NIRSCWAMPLITUDE	13	18	685	n/a	10.41666666666667
S14-D18	NIRSCWAMPLITUDE	14	18	685	n/a	10.41666666666667
S15-D18	NIRSCWAMPLITUDE	15	18	685	n/a	10.41666666666667
S16-D18	NIRSCWAMPLITUDE	16	18	685	n/a	10.41666666666667
S17-D18	NIRSCWAMPLITUDE	17	18	685	n/a	10.41666666666667
S18-D18	NIRSCWAMPLITUDE	18	18	685	n/a	10.41666666666667
S19-D18	NIRSCWAMPLITUDE	19	18	685	n/a	10.41666666666667
S20-D18	NIRSCWAMPLITUDE	20	18	685	n/a	10.41666666666667
S21-D18	NIRSCWAMPLITUDE	21	18	685	n/a	10.41666666666667
S22-D18	NIRSCWAMPLITUDE	22	18	685	n/a	10.41666666666667
S23-D18	NIRSCWAMPLITUDE	23	18	685	n/a	10.41666666666667
S24-D18	NIRSCWAMPLITUDE	24	18	685	n/a	10.41666666666667
S25-D18	NIRSCWAMPLITUDE	25	18	685	n/a	10.41666666666667
S26-D18	NIRSCWAMPLITUDE	26	18	685	n/a	10.41666666666667
S27-D18	NIRSCWAMPLITUDE	27	18	685	n/a	10.41666666666667
S28-D18	NIRSCWAMPLITUDE	28	18	685	n/a	10.41666666666667
S29-D18	NIRSCWAMPLITUDE	29	18	685	n/a	10.41666666666667
S30-D18	NIRSCWAMPLITUDE	30	18	685	n/a	10.41666666666667
S31-D18	NIRSCWAMPLITUDE	31	18	685	n/a	10.41666666666667
S32-D18	NIRSCWAMPLITUDE	32	18	685	n/a	10.41666666666667
S33-D18	NIRSCWAMPLITUDE	33	18	685	n/a	10.41666666666667
S34-D18	NIRSCWAMPLITUDE	34	18	685	n/a	10.41666666666667
S35-D18	NIRSCWAMPLITUDE	35	18	685	n/a	10.41666666666667
S36-D18	NIRSCWAMPLITUDE	36	18	685	n/a	10.41666666666667
S5-D19	NIRSCWAMPLITUDE	5	19	685	n/a	10.41666666666667
S6-D19	NIRSCWAMPLITUDE	6	19	685	n/a	10.41666666666667
S7-D19	NIRSCWAMPLITUDE	7	19	685	n/a	10.41666666666667
S8-D19	NIRSCWAMPLITUDE	8	19	685	n/a	10.41666666666667
S9-D19	NIRSCWAMPLITUDE	9	19	685	n/a	10.41666666666667
S10-D19	NIRSCWAMPLITUDE	10	19	685	n/a	10.41666666666667
S11-D19	NIRSCWAMPLITUDE	11	19	685	n/a	10.41666666666667
S12-D19	NIRSCWAMPLITUDE	12	19	685	n/a	10.41666666666667
S13-D19	NIRSCWAMPLITUDE	13	19	685	n/a	10.41666666666667
S14-D19	NIRSCWAMPLITUDE	14	19	685	n/a	10.41666666666667
S15-D19	NIRSCWAMPLITUDE	15	19	685	n/a	10.41666666666667
S16-D19	NIRSCWAMPLITUDE	16	19	685	n/a	10.41666666666667
S17-D19	NIRSCWAMPLITUDE	17	19	685	n/a	10.41666666666667
S18-D19	NIRSCWAMPLITUDE	18	19	685	n/a	10.41666666666667
S19-D19	NIRSCWAMPLITUDE	19	19	685	n/a	10.41666666666667
S20-D19	NIRSCWAMPLITUDE	20	19	685	n/a	10.41666666666667
S21-D19	NIRSCWAMPLITUDE	21	19	685	n/a	10.41666666666667
S22-D19	NIRSCWAMPLITUDE	22	19	685	n/a	10.41666666666667
S23-D19	NIRSCWAMPLITUDE	23	19	685	n/a	10.41666666666667
S24-D19	NIRSCWAMPLITUDE	24	19	685	n/a	10.41666666666667
S25-D19	NIRSCWAMPLITUDE	25	19	685	n/a	10.41666666666667
S26-D19	NIRSCWAMPLITUDE	26	19	685	n/a	10.41666666666667
S27-D19	NIRSCWAMPLITUDE	27	19	685	n/a	10.41666666666667
S28-D19	NIRSCWAMPLITUDE	28	19	685	n/a	10.41666666666667
S29-D19	NIRSCWAMPLITUDE	29	19	685	n/a	10.41666666666667
S30-D19	NIRSCWAMPLITUDE	30	19	685	n/a	10.41666666666667
S31-D19	NIRSCWAMPLITUDE	31	19	685	n/a	10.41666666666667
S32-D19	NIRSCWAMPLITUDE	32	19	685	n/a	10.41666666666667
S34-D19	NIRSCWAMPLITUDE	34	19	685	n/a	10.41666666666667
S35-D19	NIRSCWAMPLITUDE	35	19	685	n/a	10.41666666666667
S36-D19	NIRSCWAMPLITUDE	36	19	685	n/a	10.41666666666667
S7-D20	NIRSCWAMPLITUDE	7	20	685	n/a	10.41666666666667
S8-D20	NIRSCWAMPLITUDE	8	20	685	n/a	10.41666666666667
S9-D20	NIRSCWAMPLITUDE	9	20	685	n/a	10.41666666666667
S10-D20	NIRSCWAMPLITUDE	10	20	685	n/a	10.41666666666667
S11-D20	NIRSCWAMPLITUDE	11	20	685	n/a	10.41666666666667
S12-D20	NIRSCWAMPLITUDE	12	20	685	n/a	10.41666666666667
S13-D20	NIRSCWAMPLITUDE	13	20	685	n/a	10.41666666666667
S14-D20	NIRSCWAMPLITUDE	14	20	685	n/a	10.41666666666667
S15-D20	NIRSCWAMPLITUDE	15	20	685	n/a	10.41666666666667
S16-D20	NIRSCWAMPLITUDE	16	20	685	n/a	10.41666666666667
S17-D20	NIRSCWAMPLITUDE	17	20	685	n/a	10.41666666666667
S18-D20	NIRSCWAMPLITUDE	18	20	685	n/a	10.41666666666667
S19-D20	NIRSCWAMPLITUDE	19	20	685	n/a	10.41666666666667
S20-D20	NIRSCWAMPLITUDE	20	20	685	n/a	10.41666666666667
S21-D20	NIRSCWAMPLITUDE	21	20	685	n/a	10.41666666666667
S22-D20	NIRSCWAMPLITUDE	22	20	685	n/a	10.41666666666667
S23-D20	NIRSCWAMPLITUDE	23	20	685	n/a	10.41666666666667
S24-D20	NIRSCWAMPLITUDE	24	20	685	n/a	10.41666666666667
S25-D20	NIRSCWAMPLITUDE	25	20	685	n/a	10.41666666666667
S26-D20	NIRSCWAMPLITUDE	26	20	685	n/a	10.41666666666667
S27-D20	NIRSCWAMPLITUDE	27	20	685	n/a	10.41666666666667
S28-D20	NIRSCWAMPLITUDE	28	20	685	n/a	10.41666666666667
S30-D20	NIRSCWAMPLITUDE	30	20	685	n/a	10.41666666666667
S31-D20	NIRSCWAMPLITUDE	31	20	685	n/a	10.41666666666667
S32-D20	NIRSCWAMPLITUDE	32	20	685	n/a	10.41666666666667
S35-D20	NIRSCWAMPLITUDE	35	20	685	n/a	10.41666666666667
S36-D20	NIRSCWAMPLITUDE	36	20	685	n/a	10.41666666666667
S116-D20	NIRSCWAMPLITUDE	116	20	685	n/a	10.41666666666667
S122-D20	NIRSCWAMPLITUDE	122	20	685	n/a	10.41666666666667
S128-D20	NIRSCWAMPLITUDE	128	20	685	n/a	10.41666666666667
S9-D21	NIRSCWAMPLITUDE	9	21	685	n/a	10.41666666666667
S10-D21	NIRSCWAMPLITUDE	10	21	685	n/a	10.41666666666667
S13-D21	NIRSCWAMPLITUDE	13	21	685	n/a	10.41666666666667
S14-D21	NIRSCWAMPLITUDE	14	21	685	n/a	10.41666666666667
S15-D21	NIRSCWAMPLITUDE	15	21	685	n/a	10.41666666666667
S17-D21	NIRSCWAMPLITUDE	17	21	685	n/a	10.41666666666667
S18-D21	NIRSCWAMPLITUDE	18	21	685	n/a	10.41666666666667
S19-D21	NIRSCWAMPLITUDE	19	21	685	n/a	10.41666666666667
S20-D21	NIRSCWAMPLITUDE	20	21	685	n/a	10.41666666666667
S21-D21	NIRSCWAMPLITUDE	21	21	685	n/a	10.41666666666667
S22-D21	NIRSCWAMPLITUDE	22	21	685	n/a	10.41666666666667
S23-D21	NIRSCWAMPLITUDE	23	21	685	n/a	10.41666666666667
S24-D21	NIRSCWAMPLITUDE	24	21	685	n/a	10.41666666666667
S25-D21	NIRSCWAMPLITUDE	25	21	685	n/a	10.41666666666667
S26-D21	NIRSCWAMPLITUDE	26	21	685	n/a	10.41666666666667
S27-D21	NIRSCWAMPLITUDE	27	21	685	n/a	10.41666666666667
S28-D21	NIRSCWAMPLITUDE	28	21	685	n/a	10.41666666666667
S29-D21	NIRSCWAMPLITUDE	29	21	685	n/a	10.41666666666667
S30-D21	NIRSCWAMPLITUDE	30	21	685	n/a	10.41666666666667
S31-D21	NIRSCWAMPLITUDE	31	21	685	n/a	10.41666666666667
S32-D21	NIRSCWAMPLITUDE	32	21	685	n/a	10.41666666666667
S33-D21	NIRSCWAMPLITUDE	33	21	685	n/a	10.41666666666667
S34-D21	NIRSCWAMPLITUDE	34	21	685	n/a	10.41666666666667
S35-D21	NIRSCWAMPLITUDE	35	21	685	n/a	10.41666666666667
S36-D21	NIRSCWAMPLITUDE	36	21	685	n/a	10.41666666666667
S37-D21	NIRSCWAMPLITUDE	37	21	685	n/a	10.41666666666667
S38-D21	NIRSCWAMPLITUDE	38	21	685	n/a	10.41666666666667
S39-D21	NIRSCWAMPLITUDE	39	21	685	n/a	10.41666666666667
S9-D22	NIRSCWAMPLITUDE	9	22	685	n/a	10.41666666666667
S10-D22	NIRSCWAMPLITUDE	10	22	685	n/a	10.41666666666667
S11-D22	NIRSCWAMPLITUDE	11	22	685	n/a	10.41666666666667
S13-D22	NIRSCWAMPLITUDE	13	22	685	n/a	10.41666666666667
S14-D22	NIRSCWAMPLITUDE	14	22	685	n/a	10.41666666666667
S15-D22	NIRSCWAMPLITUDE	15	22	685	n/a	10.41666666666667
S16-D22	NIRSCWAMPLITUDE	16	22	685	n/a	10.41666666666667
S17-D22	NIRSCWAMPLITUDE	17	22	685	n/a	10.41666666666667
S18-D22	NIRSCWAMPLITUDE	18	22	685	n/a	10.41666666666667
S19-D22	NIRSCWAMPLITUDE	19	22	685	n/a	10.41666666666667
S20-D22	NIRSCWAMPLITUDE	20	22	685	n/a	10.41666666666667
S21-D22	NIRSCWAMPLITUDE	21	22	685	n/a	10.41666666666667
S22-D22	NIRSCWAMPLITUDE	22	22	685	n/a	10.41666666666667
S23-D22	NIRSCWAMPLITUDE	23	22	685	n/a	10.41666666666667
S24-D22	NIRSCWAMPLITUDE	24	22	685	n/a	10.41666666666667
S25-D22	NIRSCWAMPLITUDE	25	22	685	n/a	10.41666666666667
S26-D22	NIRSCWAMPLITUDE	26	22	685	n/a	10.41666666666667
S27-D22	NIRSCWAMPLITUDE	27	22	685	n/a	10.41666666666667
S28-D22	NIRSCWAMPLITUDE	28	22	685	n/a	10.41666666666667
S29-D22	NIRSCWAMPLITUDE	29	22	685	n/a	10.41666666666667
S30-D22	NIRSCWAMPLITUDE	30	22	685	n/a	10.41666666666667
S31-D22	NIRSCWAMPLITUDE	31	22	685	n/a	10.41666666666667
S32-D22	NIRSCWAMPLITUDE	32	22	685	n/a	10.41666666666667
S33-D22	NIRSCWAMPLITUDE	33	22	685	n/a	10.41666666666667
S34-D22	NIRSCWAMPLITUDE	34	22	685	n/a	10.41666666666667
S35-D22	NIRSCWAMPLITUDE	35	22	685	n/a	10.41666666666667
S36-D22	NIRSCWAMPLITUDE	36	22	685	n/a	10.41666666666667
S37-D22	NIRSCWAMPLITUDE	37	22	685	n/a	10.41666666666667
S38-D22	NIRSCWAMPLITUDE	38	22	685	n/a	10.41666666666667
S39-D22	NIRSCWAMPLITUDE	39	22	685	n/a	10.41666666666667
S40-D22	NIRSCWAMPLITUDE	40	22	685	n/a	10.41666666666667
S9-D23	NIRSCWAMPLITUDE	9	23	685	n/a	10.41666666666667
S10-D23	NIRSCWAMPLITUDE	10	23	685	n/a	10.41666666666667
S11-D23	NIRSCWAMPLITUDE	11	23	685	n/a	10.41666666666667
S12-D23	NIRSCWAMPLITUDE	12	23	685	n/a	10.41666666666667
S13-D23	NIRSCWAMPLITUDE	13	23	685	n/a	10.41666666666667
S14-D23	NIRSCWAMPLITUDE	14	23	685	n/a	10.41666666666667
S15-D23	NIRSCWAMPLITUDE	15	23	685	n/a	10.41666666666667
S16-D23	NIRSCWAMPLITUDE	16	23	685	n/a	10.41666666666667
S17-D23	NIRSCWAMPLITUDE	17	23	685	n/a	10.41666666666667
S18-D23	NIRSCWAMPLITUDE	18	23	685	n/a	10.41666666666667
S19-D23	NIRSCWAMPLITUDE	19	23	685	n/a	10.41666666666667
S20-D23	NIRSCWAMPLITUDE	20	23	685	n/a	10.41666666666667
S21-D23	NIRSCWAMPLITUDE	21	23	685	n/a	10.41666666666667
S22-D23	NIRSCWAMPLITUDE	22	23	685	n/a	10.41666666666667
S23-D23	NIRSCWAMPLITUDE	23	23	685	n/a	10.41666666666667
S24-D23	NIRSCWAMPLITUDE	24	23	685	n/a	10.41666666666667
S25-D23	NIRSCWAMPLITUDE	25	23	685	n/a	10.41666666666667
S26-D23	NIRSCWAMPLITUDE	26	23	685	n/a	10.41666666666667
S27-D23	NIRSCWAMPLITUDE	27	23	685	n/a	10.41666666666667
S28-D23	NIRSCWAMPLITUDE	28	23	685	n/a	10.41666666666667
S29-D23	NIRSCWAMPLITUDE	29	23	685	n/a	10.41666666666667
S30-D23	NIRSCWAMPLITUDE	30	23	685	n/a	10.41666666666667
S31-D23	NIRSCWAMPLITUDE	31	23	685	n/a	10.41666666666667
S32-D23	NIRSCWAMPLITUDE	32	23	685	n/a	10.41666666666667
S33-D23	NIRSCWAMPLITUDE	33	23	685	n/a	10.41666666666667
S34-D23	NIRSCWAMPLITUDE	34	23	685	n/a	10.41666666666667
S35-D23	NIRSCWAMPLITUDE	35	23	685	n/a	10.41666666666667
S36-D23	NIRSCWAMPLITUDE	36	23	685	n/a	10.41666666666667
S38-D23	NIRSCWAMPLITUDE	38	23	685	n/a	10.41666666666667
S39-D23	NIRSCWAMPLITUDE	39	23	685	n/a	10.41666666666667
S40-D23	NIRSCWAMPLITUDE	40	23	685	n/a	10.41666666666667
S10-D24	NIRSCWAMPLITUDE	10	24	685	n/a	10.41666666666667
S11-D24	NIRSCWAMPLITUDE	11	24	685	n/a	10.41666666666667
S12-D24	NIRSCWAMPLITUDE	12	24	685	n/a	10.41666666666667
S13-D24	NIRSCWAMPLITUDE	13	24	685	n/a	10.41666666666667
S14-D24	NIRSCWAMPLITUDE	14	24	685	n/a	10.41666666666667
S15-D24	NIRSCWAMPLITUDE	15	24	685	n/a	10.41666666666667
S16-D24	NIRSCWAMPLITUDE	16	24	685	n/a	10.41666666666667
S17-D24	NIRSCWAMPLITUDE	17	24	685	n/a	10.41666666666667
S18-D24	NIRSCWAMPLITUDE	18	24	685	n/a	10.41666666666667
S19-D24	NIRSCWAMPLITUDE	19	24	685	n/a	10.41666666666667
S20-D24	NIRSCWAMPLITUDE	20	24	685	n/a	10.41666666666667
S21-D24	NIRSCWAMPLITUDE	21	24	685	n/a	10.41666666666667
S22-D24	NIRSCWAMPLITUDE	22	24	685	n/a	10.41666666666667
S23-D24	NIRSCWAMPLITUDE	23	24	685	n/a	10.41666666666667
S24-D24	NIRSCWAMPLITUDE	24	24	685	n/a	10.41666666666667
S25-D24	NIRSCWAMPLITUDE	25	24	685	n/a	10.41666666666667
S26-D24	NIRSCWAMPLITUDE	26	24	685	n/a	10.41666666666667
S27-D24	NIRSCWAMPLITUDE	27	24	685	n/a	10.41666666666667
S28-D24	NIRSCWAMPLITUDE	28	24	685	n/a	10.41666666666667
S29-D24	NIRSCWAMPLITUDE	29	24	685	n/a	10.41666666666667
S30-D24	NIRSCWAMPLITUDE	30	24	685	n/a	10.41666666666667
S31-D24	NIRSCWAMPLITUDE	31	24	685	n/a	10.41666666666667
S32-D24	NIRSCWAMPLITUDE	32	24	685	n/a	10.41666666666667
S34-D24	NIRSCWAMPLITUDE	34	24	685	n/a	10.41666666666667
S35-D24	NIRSCWAMPLITUDE	35	24	685	n/a	10.41666666666667
S36-D24	NIRSCWAMPLITUDE	36	24	685	n/a	10.41666666666667
S39-D24	NIRSCWAMPLITUDE	39	24	685	n/a	10.41666666666667
S40-D24	NIRSCWAMPLITUDE	40	24	685	n/a	10.41666666666667
S122-D24	NIRSCWAMPLITUDE	122	24	685	n/a	10.41666666666667
S128-D24	NIRSCWAMPLITUDE	128	24	685	n/a	10.41666666666667
S13-D25	NIRSCWAMPLITUDE	13	25	685	n/a	10.41666666666667
S14-D25	NIRSCWAMPLITUDE	14	25	685	n/a	10.41666666666667
S17-D25	NIRSCWAMPLITUDE	17	25	685	n/a	10.41666666666667
S18-D25	NIRSCWAMPLITUDE	18	25	685	n/a	10.41666666666667
S19-D25	NIRSCWAMPLITUDE	19	25	685	n/a	10.41666666666667
S21-D25	NIRSCWAMPLITUDE	21	25	685	n/a	10.41666666666667
S22-D25	NIRSCWAMPLITUDE	22	25	685	n/a	10.41666666666667
S23-D25	NIRSCWAMPLITUDE	23	25	685	n/a	10.41666666666667
S24-D25	NIRSCWAMPLITUDE	24	25	685	n/a	10.41666666666667
S25-D25	NIRSCWAMPLITUDE	25	25	685	n/a	10.41666666666667
S26-D25	NIRSCWAMPLITUDE	26	25	685	n/a	10.41666666666667
S27-D25	NIRSCWAMPLITUDE	27	25	685	n/a	10.41666666666667
S28-D25	NIRSCWAMPLITUDE	28	25	685	n/a	10.41666666666667
S29-D25	NIRSCWAMPLITUDE	29	25	685	n/a	10.41666666666667
S30-D25	NIRSCWAMPLITUDE	30	25	685	n/a	10.41666666666667
S31-D25	NIRSCWAMPLITUDE	31	25	685	n/a	10.41666666666667
S32-D25	NIRSCWAMPLITUDE	32	25	685	n/a	10.41666666666667
S33-D25	NIRSCWAMPLITUDE	33	25	685	n/a	10.41666666666667
S34-D25	NIRSCWAMPLITUDE	34	25	685	n/a	10.41666666666667
S35-D25	NIRSCWAMPLITUDE	35	25	685	n/a	10.41666666666667
S36-D25	NIRSCWAMPLITUDE	36	25	685	n/a	10.41666666666667
S37-D25	NIRSCWAMPLITUDE	37	25	685	n/a	10.41666666666667
S38-D25	NIRSCWAMPLITUDE	38	25	685	n/a	10.41666666666667
S39-D25	NIRSCWAMPLITUDE	39	25	685	n/a	10.41666666666667
S40-D25	NIRSCWAMPLITUDE	40	25	685	n/a	10.41666666666667
S41-D25	NIRSCWAMPLITUDE	41	25	685	n/a	10.41666666666667
S42-D25	NIRSCWAMPLITUDE	42	25	685	n/a	10.41666666666667
S43-D25	NIRSCWAMPLITUDE	43	25	685	n/a	10.41666666666667
S13-D26	NIRSCWAMPLITUDE	13	26	685	n/a	10.41666666666667
S14-D26	NIRSCWAMPLITUDE	14	26	685	n/a	10.41666666666667
S15-D26	NIRSCWAMPLITUDE	15	26	685	n/a	10.41666666666667
S17-D26	NIRSCWAMPLITUDE	17	26	685	n/a	10.41666666666667
S18-D26	NIRSCWAMPLITUDE	18	26	685	n/a	10.41666666666667
S19-D26	NIRSCWAMPLITUDE	19	26	685	n/a	10.41666666666667
S20-D26	NIRSCWAMPLITUDE	20	26	685	n/a	10.41666666666667
S21-D26	NIRSCWAMPLITUDE	21	26	685	n/a	10.41666666666667
S22-D26	NIRSCWAMPLITUDE	22	26	685	n/a	10.41666666666667
S23-D26	NIRSCWAMPLITUDE	23	26	685	n/a	10.41666666666667
S24-D26	NIRSCWAMPLITUDE	24	26	685	n/a	10.41666666666667
S25-D26	NIRSCWAMPLITUDE	25	26	685	n/a	10.41666666666667
S26-D26	NIRSCWAMPLITUDE	26	26	685	n/a	10.41666666666667
S27-D26	NIRSCWAMPLITUDE	27	26	685	n/a	10.41666666666667
S28-D26	NIRSCWAMPLITUDE	28	26	685	n/a	10.41666666666667
S29-D26	NIRSCWAMPLITUDE	29	26	685	n/a	10.41666666666667
S30-D26	NIRSCWAMPLITUDE	30	26	685	n/a	10.41666666666667
S31-D26	NIRSCWAMPLITUDE	31	26	685	n/a	10.41666666666667
S32-D26	NIRSCWAMPLITUDE	32	26	685	n/a	10.41666666666667
S33-D26	NIRSCWAMPLITUDE	33	26	685	n/a	10.41666666666667
S34-D26	NIRSCWAMPLITUDE	34	26	685	n/a	10.41666666666667
S35-D26	NIRSCWAMPLITUDE	35	26	685	n/a	10.41666666666667
S36-D26	NIRSCWAMPLITUDE	36	26	685	n/a	10.41666666666667
S37-D26	NIRSCWAMPLITUDE	37	26	685	n/a	10.41666666666667
S38-D26	NIRSCWAMPLITUDE	38	26	685	n/a	10.41666666666667
S39-D26	NIRSCWAMPLITUDE	39	26	685	n/a	10.41666666666667
S40-D26	NIRSCWAMPLITUDE	40	26	685	n/a	10.41666666666667
S41-D26	NIRSCWAMPLITUDE	41	26	685	n/a	10.41666666666667
S42-D26	NIRSCWAMPLITUDE	42	26	685	n/a	10.41666666666667
S43-D26	NIRSCWAMPLITUDE	43	26	685	n/a	10.41666666666667
S44-D26	NIRSCWAMPLITUDE	44	26	685	n/a	10.41666666666667
S13-D27	NIRSCWAMPLITUDE	13	27	685	n/a	10.41666666666667
S14-D27	NIRSCWAMPLITUDE	14	27	685	n/a	10.41666666666667
S15-D27	NIRSCWAMPLITUDE	15	27	685	n/a	10.41666666666667
S16-D27	NIRSCWAMPLITUDE	16	27	685	n/a	10.41666666666667
S17-D27	NIRSCWAMPLITUDE	17	27	685	n/a	10.41666666666667
S18-D27	NIRSCWAMPLITUDE	18	27	685	n/a	10.41666666666667
S19-D27	NIRSCWAMPLITUDE	19	27	685	n/a	10.41666666666667
S20-D27	NIRSCWAMPLITUDE	20	27	685	n/a	10.41666666666667
S21-D27	NIRSCWAMPLITUDE	21	27	685	n/a	10.41666666666667
S22-D27	NIRSCWAMPLITUDE	22	27	685	n/a	10.41666666666667
S23-D27	NIRSCWAMPLITUDE	23	27	685	n/a	10.41666666666667
S24-D27	NIRSCWAMPLITUDE	24	27	685	n/a	10.41666666666667
S25-D27	NIRSCWAMPLITUDE	25	27	685	n/a	10.41666666666667
S26-D27	NIRSCWAMPLITUDE	26	27	685	n/a	10.41666666666667
S27-D27	NIRSCWAMPLITUDE	27	27	685	n/a	10.41666666666667
S28-D27	NIRSCWAMPLITUDE	28	27	685	n/a	10.41666666666667
S29-D27	NIRSCWAMPLITUDE	29	27	685	n/a	10.41666666666667
S30-D27	NIRSCWAMPLITUDE	30	27	685	n/a	10.41666666666667
S31-D27	NIRSCWAMPLITUDE	31	27	685	n/a	10.41666666666667
S32-D27	NIRSCWAMPLITUDE	32	27	685	n/a	10.41666666666667
S33-D27	NIRSCWAMPLITUDE	33	27	685	n/a	10.41666666666667
